filename,class,is_atypical,is_augmented,augmentation_type,split
2336.png,Normal,False,False,,Training
4522.png,Normal,False,False,,Training
10275.png,Normal,False,False,,Training
8118.png,Normal,False,False,,Training
10874.png,Normal,False,False,,Training
1640.png,Normal,False,False,,Training
2195.png,Normal,False,False,,Training
9790.png,Normal,False,False,,Training
5984.png,Normal,False,False,,Training
5591.png,Normal,False,False,,Training
2289.png,Normal,False,False,,Training
684.png,Normal,False,False,,Training
1449.png,Normal,False,False,,Training
2993.png,Normal,False,False,,Training
3094.png,Normal,False,False,,Training
425.png,Normal,False,False,,Training
TUPAC16_1336.png,Normal,False,False,,Training
3197.png,Normal,False,False,,Training
TUPAC16_114.png,Normal,False,False,,Training
3395.png,Normal,False,False,,Training
3179.png,Normal,False,False,,Training
2975.png,Normal,False,False,,Training
3894.png,Normal,False,False,,Training
3031.png,Normal,False,False,,Training
8916.png,Normal,False,False,,Training
3613.png,Normal,False,False,,Training
10888.png,Normal,False,False,,Training
5114.png,Normal,False,False,,Training
1918.png,Normal,False,False,,Training
1590.png,Normal,False,False,,Training
7879.png,Normal,False,False,,Training
6748.png,Normal,False,False,,Training
9861.png,Normal,False,False,,Training
8429.png,Normal,False,False,,Training
7943.png,Normal,False,False,,Training
445.png,Normal,False,False,,Training
TUPAC16_14200.png,Normal,False,False,,Training
3360.png,Normal,False,False,,Training
10886.png,Normal,False,False,,Training
2234.png,Normal,False,False,,Training
3194.png,Normal,False,False,,Training
TUPAC16_901.png,Normal,False,False,,Training
5982.png,Normal,False,False,,Training
4196.png,Normal,False,False,,Training
1911.png,Normal,False,False,,Training
2101.png,Normal,False,False,,Training
8441.png,Normal,False,False,,Training
TUPAC16_4975.png,Normal,False,False,,Training
1678.png,Normal,False,False,,Training
3601.png,Normal,False,False,,Training
3776.png,Normal,False,False,,Training
6261.png,Normal,False,False,,Training
TUPAC16_955.png,Normal,False,False,,Training
3071.png,Normal,False,False,,Training
4144.png,Normal,False,False,,Training
1123.png,Normal,False,False,,Training
11916.png,Normal,False,False,,Training
1823.png,Normal,False,False,,Training
TUPAC16_2920.png,Normal,False,False,,Training
4301.png,Normal,False,False,,Training
463.png,Normal,False,False,,Training
8544.png,Normal,False,False,,Training
1638.png,Normal,False,False,,Training
6723.png,Normal,False,False,,Training
333.png,Normal,False,False,,Training
9636.png,Normal,False,False,,Training
1830.png,Normal,False,False,,Training
10807.png,Normal,False,False,,Training
TUPAC16_4757.png,Normal,False,False,,Training
2038.png,Normal,False,False,,Training
4289.png,Normal,False,False,,Training
3171.png,Normal,False,False,,Training
2300.png,Normal,False,False,,Training
8537.png,Normal,False,False,,Training
8209.png,Normal,False,False,,Training
10976.png,Normal,False,False,,Training
109.png,Normal,False,False,,Training
6498.png,Normal,False,False,,Training
6435.png,Normal,False,False,,Training
5976.png,Normal,False,False,,Training
4897.png,Normal,False,False,,Training
6180.png,Normal,False,False,,Training
TUPAC16_388.png,Normal,False,False,,Training
6292.png,Normal,False,False,,Training
6975.png,Normal,False,False,,Training
TUPAC16_5678.png,Normal,False,False,,Training
2990.png,Normal,False,False,,Training
TUPAC16_819.png,Normal,False,False,,Training
7818.png,Normal,False,False,,Training
TUPAC16_4641.png,Normal,False,False,,Training
147.png,Normal,False,False,,Training
3667.png,Normal,False,False,,Training
8553.png,Normal,False,False,,Training
3334.png,Normal,False,False,,Training
6936.png,Normal,False,False,,Training
6494.png,Normal,False,False,,Training
3865.png,Normal,False,False,,Training
368.png,Normal,False,False,,Training
10772.png,Normal,False,False,,Training
2240.png,Normal,False,False,,Training
600.png,Normal,False,False,,Training
5629.png,Normal,False,False,,Training
TUPAC16_547.png,Normal,False,False,,Training
10832.png,Normal,False,False,,Training
1082.png,Normal,False,False,,Training
8191.png,Normal,False,False,,Training
6007.png,Normal,False,False,,Training
2106.png,Normal,False,False,,Training
56.png,Normal,False,False,,Training
TUPAC16_716.png,Normal,False,False,,Training
9814.png,Normal,False,False,,Training
2042.png,Normal,False,False,,Training
7309.png,Normal,False,False,,Training
TUPAC16_5083.png,Normal,False,False,,Training
5575.png,Normal,False,False,,Training
7155.png,Normal,False,False,,Training
2476.png,Normal,False,False,,Training
TUPAC16_1590.png,Normal,False,False,,Training
6243.png,Normal,False,False,,Training
8966.png,Normal,False,False,,Training
3827.png,Normal,False,False,,Training
11325.png,Normal,False,False,,Training
TUPAC16_150.png,Normal,False,False,,Training
1134.png,Normal,False,False,,Training
2425.png,Normal,False,False,,Training
TUPAC16_1528.png,Normal,False,False,,Training
5088.png,Normal,False,False,,Training
9358.png,Normal,False,False,,Training
9919.png,Normal,False,False,,Training
278.png,Normal,False,False,,Training
1950.png,Normal,False,False,,Training
6810.png,Normal,False,False,,Training
4302.png,Normal,False,False,,Training
3060.png,Normal,False,False,,Training
6935.png,Normal,False,False,,Training
4189.png,Normal,False,False,,Training
6247.png,Normal,False,False,,Training
362.png,Normal,False,False,,Training
2339.png,Normal,False,False,,Training
7085.png,Normal,False,False,,Training
10879.png,Normal,False,False,,Training
4892.png,Normal,False,False,,Training
5711.png,Normal,False,False,,Training
5948.png,Normal,False,False,,Training
5771.png,Normal,False,False,,Training
2350.png,Normal,False,False,,Training
TUPAC16_7668.png,Normal,False,False,,Training
10923.png,Normal,False,False,,Training
8968.png,Normal,False,False,,Training
6358.png,Normal,False,False,,Training
324.png,Normal,False,False,,Training
9330.png,Normal,False,False,,Training
2152.png,Normal,False,False,,Training
10840.png,Normal,False,False,,Training
6785.png,Normal,False,False,,Training
9670.png,Normal,False,False,,Training
1467.png,Normal,False,False,,Training
11243.png,Normal,False,False,,Training
7669.png,Normal,False,False,,Training
TUPAC16_924.png,Normal,False,False,,Training
9653.png,Normal,False,False,,Training
3168.png,Normal,False,False,,Training
TUPAC16_490.png,Normal,False,False,,Training
7620.png,Normal,False,False,,Training
3963.png,Normal,False,False,,Training
10941.png,Normal,False,False,,Training
4246.png,Normal,False,False,,Training
7661.png,Normal,False,False,,Training
1059.png,Normal,False,False,,Training
8947.png,Normal,False,False,,Training
6011.png,Normal,False,False,,Training
6388.png,Normal,False,False,,Training
1423.png,Normal,False,False,,Training
149.png,Normal,False,False,,Training
7096.png,Normal,False,False,,Training
8552.png,Normal,False,False,,Training
1658.png,Normal,False,False,,Training
TUPAC16_3109.png,Normal,False,False,,Training
784.png,Normal,False,False,,Training
8804.png,Normal,False,False,,Training
6390.png,Normal,False,False,,Training
3313.png,Normal,False,False,,Training
4443.png,Normal,False,False,,Training
11705.png,Normal,False,False,,Training
2147.png,Normal,False,False,,Training
TUPAC16_2799.png,Normal,False,False,,Training
689.png,Normal,False,False,,Training
1471.png,Normal,False,False,,Training
TUPAC16_5049.png,Normal,False,False,,Training
6740.png,Normal,False,False,,Training
TUPAC16_4862.png,Normal,False,False,,Training
3927.png,Normal,False,False,,Training
TUPAC16_1213.png,Normal,False,False,,Training
TUPAC16_1223.png,Normal,False,False,,Training
6798.png,Normal,False,False,,Training
1173.png,Normal,False,False,,Training
1860.png,Normal,False,False,,Training
4044.png,Normal,False,False,,Training
4005.png,Normal,False,False,,Training
7074.png,Normal,False,False,,Training
TUPAC16_982.png,Normal,False,False,,Training
7134.png,Normal,False,False,,Training
5759.png,Normal,False,False,,Training
258.png,Normal,False,False,,Training
TUPAC16_22.png,Normal,False,False,,Training
3327.png,Normal,False,False,,Training
3794.png,Normal,False,False,,Training
6839.png,Normal,False,False,,Training
4920.png,Normal,False,False,,Training
58.png,Normal,False,False,,Training
1591.png,Normal,False,False,,Training
7700.png,Normal,False,False,,Training
647.png,Normal,False,False,,Training
9468.png,Normal,False,False,,Training
8689.png,Normal,False,False,,Training
9132.png,Normal,False,False,,Training
1788.png,Normal,False,False,,Training
6724.png,Normal,False,False,,Training
2445.png,Normal,False,False,,Training
TUPAC16_4175.png,Normal,False,False,,Training
6238.png,Normal,False,False,,Training
45.png,Normal,False,False,,Training
8833.png,Normal,False,False,,Training
5743.png,Normal,False,False,,Training
9156.png,Normal,False,False,,Training
2934.png,Normal,False,False,,Training
3566.png,Normal,False,False,,Training
1805.png,Normal,False,False,,Training
3423.png,Normal,False,False,,Training
452.png,Normal,False,False,,Training
TUPAC16_11158.png,Normal,False,False,,Training
5954.png,Normal,False,False,,Training
TUPAC16_521.png,Normal,False,False,,Training
TUPAC16_774.png,Normal,False,False,,Training
9350.png,Normal,False,False,,Training
3073.png,Normal,False,False,,Training
3949.png,Normal,False,False,,Training
11203.png,Normal,False,False,,Training
11234.png,Normal,False,False,,Training
8987.png,Normal,False,False,,Training
8540.png,Normal,False,False,,Training
TUPAC16_4158.png,Normal,False,False,,Training
10728.png,Normal,False,False,,Training
TUPAC16_517.png,Normal,False,False,,Training
2320.png,Normal,False,False,,Training
1085.png,Normal,False,False,,Training
6635.png,Normal,False,False,,Training
7630.png,Normal,False,False,,Training
9690.png,Normal,False,False,,Training
697.png,Normal,False,False,,Training
5528.png,Normal,False,False,,Training
4369.png,Normal,False,False,,Training
TUPAC16_2696.png,Normal,False,False,,Training
1931.png,Normal,False,False,,Training
6937.png,Normal,False,False,,Training
3617.png,Normal,False,False,,Training
5651.png,Normal,False,False,,Training
353.png,Normal,False,False,,Training
2492.png,Normal,False,False,,Training
3329.png,Normal,False,False,,Training
3415.png,Normal,False,False,,Training
7323.png,Normal,False,False,,Training
1427.png,Normal,False,False,,Training
2030.png,Normal,False,False,,Training
10.png,Normal,False,False,,Training
TUPAC16_2702.png,Normal,False,False,,Training
722.png,Normal,False,False,,Training
3351.png,Normal,False,False,,Training
10937.png,Normal,False,False,,Training
659.png,Normal,False,False,,Training
2062.png,Normal,False,False,,Training
1661.png,Normal,False,False,,Training
9139.png,Normal,False,False,,Training
6003.png,Normal,False,False,,Training
7130.png,Normal,False,False,,Training
TUPAC16_2970.png,Normal,False,False,,Training
2107.png,Normal,False,False,,Training
10884.png,Normal,False,False,,Training
6662.png,Normal,False,False,,Training
TUPAC16_4798.png,Normal,False,False,,Training
2933.png,Normal,False,False,,Training
TUPAC16_2688.png,Normal,False,False,,Training
3758.png,Normal,False,False,,Training
1087.png,Normal,False,False,,Training
5742.png,Normal,False,False,,Training
2153.png,Normal,False,False,,Training
11928.png,Normal,False,False,,Training
8096.png,Normal,False,False,,Training
8577.png,Normal,False,False,,Training
2025.png,Normal,False,False,,Training
6823.png,Normal,False,False,,Training
5534.png,Normal,False,False,,Training
8198.png,Normal,False,False,,Training
5614.png,Normal,False,False,,Training
7968.png,Normal,False,False,,Training
3011.png,Normal,False,False,,Training
3625.png,Normal,False,False,,Training
4984.png,Normal,False,False,,Training
8157.png,Normal,False,False,,Training
7951.png,Normal,False,False,,Training
TUPAC16_1018.png,Normal,False,False,,Training
4255.png,Normal,False,False,,Training
3438.png,Normal,False,False,,Training
11894.png,Normal,False,False,,Training
3600.png,Normal,False,False,,Training
TUPAC16_410.png,Normal,False,False,,Training
10789.png,Normal,False,False,,Training
11183.png,Normal,False,False,,Training
8404.png,Normal,False,False,,Training
7017.png,Normal,False,False,,Training
6732.png,Normal,False,False,,Training
TUPAC16_1635.png,Normal,False,False,,Training
11223.png,Normal,False,False,,Training
3042.png,Normal,False,False,,Training
11317.png,Normal,False,False,,Training
321.png,Normal,False,False,,Training
4537.png,Normal,False,False,,Training
6286.png,Normal,False,False,,Training
1753.png,Normal,False,False,,Training
1644.png,Normal,False,False,,Training
9674.png,Normal,False,False,,Training
TUPAC16_4575.png,Normal,False,False,,Training
7741.png,Normal,False,False,,Training
TUPAC16_546.png,Normal,False,False,,Training
7679.png,Normal,False,False,,Training
TUPAC16_14212.png,Normal,False,False,,Training
3018.png,Normal,False,False,,Training
6529.png,Normal,False,False,,Training
2489.png,Normal,False,False,,Training
330.png,Normal,False,False,,Training
6048.png,Normal,False,False,,Training
TUPAC16_659.png,Normal,False,False,,Training
2253.png,Normal,False,False,,Training
1163.png,Normal,False,False,,Training
9605.png,Normal,False,False,,Training
3833.png,Normal,False,False,,Training
1789.png,Normal,False,False,,Training
2149.png,Normal,False,False,,Training
9979.png,Normal,False,False,,Training
7243.png,Normal,False,False,,Training
1659.png,Normal,False,False,,Training
6476.png,Normal,False,False,,Training
3821.png,Normal,False,False,,Training
4964.png,Normal,False,False,,Training
11290.png,Normal,False,False,,Training
5818.png,Normal,False,False,,Training
9597.png,Normal,False,False,,Training
1002.png,Normal,False,False,,Training
4155.png,Normal,False,False,,Training
10710.png,Normal,False,False,,Training
1132.png,Normal,False,False,,Training
9942.png,Normal,False,False,,Training
4091.png,Normal,False,False,,Training
TUPAC16_3694.png,Normal,False,False,,Training
4139.png,Normal,False,False,,Training
10975.png,Normal,False,False,,Training
11899.png,Normal,False,False,,Training
11267.png,Normal,False,False,,Training
1943.png,Normal,False,False,,Training
3100.png,Normal,False,False,,Training
7696.png,Normal,False,False,,Training
7788.png,Normal,False,False,,Training
3948.png,Normal,False,False,,Training
490.png,Normal,False,False,,Training
6136.png,Normal,False,False,,Training
4405.png,Normal,False,False,,Training
6054.png,Normal,False,False,,Training
TUPAC16_1660.png,Normal,False,False,,Training
320.png,Normal,False,False,,Training
TUPAC16_461.png,Normal,False,False,,Training
8592.png,Normal,False,False,,Training
4243.png,Normal,False,False,,Training
TUPAC16_1580.png,Normal,False,False,,Training
TUPAC16_369.png,Normal,False,False,,Training
TUPAC16_1228.png,Normal,False,False,,Training
4436.png,Normal,False,False,,Training
3376.png,Normal,False,False,,Training
11326.png,Normal,False,False,,Training
3835.png,Normal,False,False,,Training
9599.png,Normal,False,False,,Training
8702.png,Normal,False,False,,Training
TUPAC16_616.png,Normal,False,False,,Training
10962.png,Normal,False,False,,Training
6472.png,Normal,False,False,,Training
9113.png,Normal,False,False,,Training
4680.png,Normal,False,False,,Training
6223.png,Normal,False,False,,Training
1765.png,Normal,False,False,,Training
3059.png,Normal,False,False,,Training
TUPAC16_1557.png,Normal,False,False,,Training
5547.png,Normal,False,False,,Training
7768.png,Normal,False,False,,Training
6959.png,Normal,False,False,,Training
854.png,Normal,False,False,,Training
TUPAC16_762.png,Normal,False,False,,Training
3855.png,Normal,False,False,,Training
1071.png,Normal,False,False,,Training
6773.png,Normal,False,False,,Training
7708.png,Normal,False,False,,Training
6783.png,Normal,False,False,,Training
2040.png,Normal,False,False,,Training
4025.png,Normal,False,False,,Training
8906.png,Normal,False,False,,Training
4208.png,Normal,False,False,,Training
7654.png,Normal,False,False,,Training
TUPAC16_3103.png,Normal,False,False,,Training
TUPAC16_4820.png,Normal,False,False,,Training
TUPAC16_560.png,Normal,False,False,,Training
3863.png,Normal,False,False,,Training
2116.png,Normal,False,False,,Training
7050.png,Normal,False,False,,Training
TUPAC16_4535.png,Normal,False,False,,Training
7866.png,Normal,False,False,,Training
6719.png,Normal,False,False,,Training
3624.png,Normal,False,False,,Training
4363.png,Normal,False,False,,Training
3882.png,Normal,False,False,,Training
TUPAC16_1031.png,Normal,False,False,,Training
8913.png,Normal,False,False,,Training
7869.png,Normal,False,False,,Training
8445.png,Normal,False,False,,Training
11370.png,Normal,False,False,,Training
9612.png,Normal,False,False,,Training
3032.png,Normal,False,False,,Training
TUPAC16_749.png,Normal,False,False,,Training
TUPAC16_914.png,Normal,False,False,,Training
6217.png,Normal,False,False,,Training
TUPAC16_428.png,Normal,False,False,,Training
TUPAC16_78.png,Normal,False,False,,Training
9300.png,Normal,False,False,,Training
6393.png,Normal,False,False,,Training
114.png,Normal,False,False,,Training
1475.png,Normal,False,False,,Training
2432.png,Normal,False,False,,Training
7503.png,Normal,False,False,,Training
7972.png,Normal,False,False,,Training
TUPAC16_1518.png,Normal,False,False,,Training
4107.png,Normal,False,False,,Training
6778.png,Normal,False,False,,Training
3203.png,Normal,False,False,,Training
840.png,Normal,False,False,,Training
TUPAC16_1649.png,Normal,False,False,,Training
8255.png,Normal,False,False,,Training
TUPAC16_1254.png,Normal,False,False,,Training
TUPAC16_1366.png,Normal,False,False,,Training
TUPAC16_863.png,Normal,False,False,,Training
4919.png,Normal,False,False,,Training
1942.png,Normal,False,False,,Training
TUPAC16_3919.png,Normal,False,False,,Training
9185.png,Normal,False,False,,Training
403.png,Normal,False,False,,Training
11214.png,Normal,False,False,,Training
9188.png,Normal,False,False,,Training
TUPAC16_3781.png,Normal,False,False,,Training
10918.png,Normal,False,False,,Training
7038.png,Normal,False,False,,Training
9686.png,Normal,False,False,,Training
7843.png,Normal,False,False,,Training
9609.png,Normal,False,False,,Training
3712.png,Normal,False,False,,Training
TUPAC16_953.png,Normal,False,False,,Training
11260.png,Normal,False,False,,Training
4334.png,Normal,False,False,,Training
3836.png,Normal,False,False,,Training
712.png,Normal,False,False,,Training
9367.png,Normal,False,False,,Training
39.png,Normal,False,False,,Training
6842.png,Normal,False,False,,Training
4299.png,Normal,False,False,,Training
TUPAC16_4150.png,Normal,False,False,,Training
TUPAC16_4119.png,Normal,False,False,,Training
2054.png,Normal,False,False,,Training
4225.png,Normal,False,False,,Training
3199.png,Normal,False,False,,Training
6504.png,Normal,False,False,,Training
11327.png,Normal,False,False,,Training
11374.png,Normal,False,False,,Training
TUPAC16_2681.png,Normal,False,False,,Training
TUPAC16_244.png,Normal,False,False,,Training
7898.png,Normal,False,False,,Training
5620.png,Normal,False,False,,Training
4186.png,Normal,False,False,,Training
8602.png,Normal,False,False,,Training
106.png,Normal,False,False,,Training
6162.png,Normal,False,False,,Training
3087.png,Normal,False,False,,Training
3324.png,Normal,False,False,,Training
7319.png,Normal,False,False,,Training
11238.png,Normal,False,False,,Training
5647.png,Normal,False,False,,Training
6177.png,Normal,False,False,,Training
3895.png,Normal,False,False,,Training
1807.png,Normal,False,False,,Training
1428.png,Normal,False,False,,Training
1929.png,Normal,False,False,,Training
1766.png,Normal,False,False,,Training
6174.png,Normal,False,False,,Training
461.png,Normal,False,False,,Training
8105.png,Normal,False,False,,Training
7950.png,Normal,False,False,,Training
3210.png,Normal,False,False,,Training
8550.png,Normal,False,False,,Training
11337.png,Normal,False,False,,Training
3428.png,Normal,False,False,,Training
TUPAC16_775.png,Normal,False,False,,Training
4387.png,Normal,False,False,,Training
286.png,Normal,False,False,,Training
810.png,Normal,False,False,,Training
383.png,Normal,False,False,,Training
10793.png,Normal,False,False,,Training
8828.png,Normal,False,False,,Training
7612.png,Normal,False,False,,Training
3558.png,Normal,False,False,,Training
TUPAC16_741.png,Normal,False,False,,Training
TUPAC16_2891.png,Normal,False,False,,Training
5645.png,Normal,False,False,,Training
TUPAC16_400.png,Normal,False,False,,Training
2239.png,Normal,False,False,,Training
7556.png,Normal,False,False,,Training
3741.png,Normal,False,False,,Training
10919.png,Normal,False,False,,Training
315.png,Normal,False,False,,Training
11892.png,Normal,False,False,,Training
465.png,Normal,False,False,,Training
5821.png,Normal,False,False,,Training
6001.png,Normal,False,False,,Training
2966.png,Normal,False,False,,Training
TUPAC16_4137.png,Normal,False,False,,Training
1469.png,Normal,False,False,,Training
4493.png,Normal,False,False,,Training
4437.png,Normal,False,False,,Training
4114.png,Normal,False,False,,Training
1923.png,Normal,False,False,,Training
9184.png,Normal,False,False,,Training
TUPAC16_409.png,Normal,False,False,,Training
1070.png,Normal,False,False,,Training
6430.png,Normal,False,False,,Training
1458.png,Normal,False,False,,Training
8574.png,Normal,False,False,,Training
2937.png,Normal,False,False,,Training
8914.png,Normal,False,False,,Training
TUPAC16_301.png,Normal,False,False,,Training
TUPAC16_834.png,Normal,False,False,,Training
6846.png,Normal,False,False,,Training
8256.png,Normal,False,False,,Training
6759.png,Normal,False,False,,Training
9802.png,Normal,False,False,,Training
5940.png,Normal,False,False,,Training
7757.png,Normal,False,False,,Training
5530.png,Normal,False,False,,Training
75.png,Normal,False,False,,Training
1732.png,Normal,False,False,,Training
TUPAC16_1335.png,Normal,False,False,,Training
3361.png,Normal,False,False,,Training
9808.png,Normal,False,False,,Training
7375.png,Normal,False,False,,Training
7237.png,Normal,False,False,,Training
1459.png,Normal,False,False,,Training
TUPAC16_2648.png,Normal,False,False,,Training
3608.png,Normal,False,False,,Training
10266.png,Normal,False,False,,Training
6642.png,Normal,False,False,,Training
11295.png,Normal,False,False,,Training
10861.png,Normal,False,False,,Training
3959.png,Normal,False,False,,Training
3841.png,Normal,False,False,,Training
9796.png,Normal,False,False,,Training
9153.png,Normal,False,False,,Training
2477.png,Normal,False,False,,Training
TUPAC16_4989.png,Normal,False,False,,Training
6796.png,Normal,False,False,,Training
2464.png,Normal,False,False,,Training
9199.png,Normal,False,False,,Training
TUPAC16_264.png,Normal,False,False,,Training
6779.png,Normal,False,False,,Training
4011.png,Normal,False,False,,Training
8621.png,Normal,False,False,,Training
318.png,Normal,False,False,,Training
TUPAC16_2747.png,Normal,False,False,,Training
188.png,Normal,False,False,,Training
7516.png,Normal,False,False,,Training
2921.png,Normal,False,False,,Training
685.png,Normal,False,False,,Training
8380.png,Normal,False,False,,Training
43.png,Normal,False,False,,Training
11176.png,Normal,False,False,,Training
2337.png,Normal,False,False,,Training
797.png,Normal,False,False,,Training
2078.png,Normal,False,False,,Training
7159.png,Normal,False,False,,Training
5991.png,Normal,False,False,,Training
7873.png,Normal,False,False,,Training
TUPAC16_3713.png,Normal,False,False,,Training
TUPAC16_2590.png,Normal,False,False,,Training
3138.png,Normal,False,False,,Training
7773.png,Normal,False,False,,Training
5755.png,Normal,False,False,,Training
TUPAC16_337.png,Normal,False,False,,Training
TUPAC16_970.png,Normal,False,False,,Training
10817.png,Normal,False,False,,Training
7578.png,Normal,False,False,,Training
TUPAC16_14490.png,Normal,False,False,,Training
10017.png,Normal,False,False,,Training
377.png,Normal,False,False,,Training
TUPAC16_673.png,Normal,False,False,,Training
6194.png,Normal,False,False,,Training
8507.png,Normal,False,False,,Training
8531.png,Normal,False,False,,Training
11504.png,Normal,False,False,,Training
4604.png,Normal,False,False,,Training
3923.png,Normal,False,False,,Training
1848.png,Normal,False,False,,Training
4098.png,Normal,False,False,,Training
1442.png,Normal,False,False,,Training
9149.png,Normal,False,False,,Training
5936.png,Normal,False,False,,Training
TUPAC16_4143.png,Normal,False,False,,Training
8386.png,Normal,False,False,,Training
3967.png,Normal,False,False,,Training
2312.png,Normal,False,False,,Training
11330.png,Normal,False,False,,Training
5568.png,Normal,False,False,,Training
TUPAC16_164.png,Normal,False,False,,Training
799.png,Normal,False,False,,Training
TUPAC16_74.png,Normal,False,False,,Training
4646.png,Normal,False,False,,Training
3012.png,Normal,False,False,,Training
5115.png,Normal,False,False,,Training
8109.png,Normal,False,False,,Training
5949.png,Normal,False,False,,Training
3425.png,Normal,False,False,,Training
4478.png,Normal,False,False,,Training
187.png,Normal,False,False,,Training
4003.png,Normal,False,False,,Training
TUPAC16_5097.png,Normal,False,False,,Training
7385.png,Normal,False,False,,Training
TUPAC16_7927.png,Normal,False,False,,Training
TUPAC16_4850.png,Normal,False,False,,Training
5995.png,Normal,False,False,,Training
TUPAC16_2786.png,Normal,False,False,,Training
3557.png,Normal,False,False,,Training
264.png,Normal,False,False,,Training
865.png,Normal,False,False,,Training
9662.png,Normal,False,False,,Training
8929.png,Normal,False,False,,Training
8528.png,Normal,False,False,,Training
656.png,Normal,False,False,,Training
4383.png,Normal,False,False,,Training
11221.png,Normal,False,False,,Training
1011.png,Normal,False,False,,Training
4286.png,Normal,False,False,,Training
6711.png,Normal,False,False,,Training
11862.png,Normal,False,False,,Training
7102.png,Normal,False,False,,Training
3132.png,Normal,False,False,,Training
TUPAC16_9511.png,Normal,False,False,,Training
4581.png,Normal,False,False,,Training
3435.png,Normal,False,False,,Training
1820.png,Normal,False,False,,Training
7912.png,Normal,False,False,,Training
TUPAC16_2721.png,Normal,False,False,,Training
3695.png,Normal,False,False,,Training
4603.png,Normal,False,False,,Training
TUPAC16_1286.png,Normal,False,False,,Training
1006.png,Normal,False,False,,Training
11875.png,Normal,False,False,,Training
287.png,Normal,False,False,,Training
808.png,Normal,False,False,,Training
TUPAC16_12585.png,Normal,False,False,,Training
1162.png,Normal,False,False,,Training
TUPAC16_505.png,Normal,False,False,,Training
9091.png,Normal,False,False,,Training
2285.png,Normal,False,False,,Training
8918.png,Normal,False,False,,Training
4276.png,Normal,False,False,,Training
11560.png,Normal,False,False,,Training
3195.png,Normal,False,False,,Training
TUPAC16_2703.png,Normal,False,False,,Training
TUPAC16_1472.png,Normal,False,False,,Training
8243.png,Normal,False,False,,Training
11896.png,Normal,False,False,,Training
6838.png,Normal,False,False,,Training
3791.png,Normal,False,False,,Training
TUPAC16_1690.png,Normal,False,False,,Training
2299.png,Normal,False,False,,Training
4519.png,Normal,False,False,,Training
3378.png,Normal,False,False,,Training
3942.png,Normal,False,False,,Training
7060.png,Normal,False,False,,Training
9892.png,Normal,False,False,,Training
7072.png,Normal,False,False,,Training
5688.png,Normal,False,False,,Training
TUPAC16_4148.png,Normal,False,False,,Training
9830.png,Normal,False,False,,Training
6688.png,Normal,False,False,,Training
9766.png,Normal,False,False,,Training
6179.png,Normal,False,False,,Training
2056.png,Normal,False,False,,Training
3201.png,Normal,False,False,,Training
1829.png,Normal,False,False,,Training
6865.png,Normal,False,False,,Training
770.png,Normal,False,False,,Training
7769.png,Normal,False,False,,Training
5529.png,Normal,False,False,,Training
6135.png,Normal,False,False,,Training
TUPAC16_171.png,Normal,False,False,,Training
606.png,Normal,False,False,,Training
7075.png,Normal,False,False,,Training
TUPAC16_2788.png,Normal,False,False,,Training
743.png,Normal,False,False,,Training
3107.png,Normal,False,False,,Training
7566.png,Normal,False,False,,Training
1133.png,Normal,False,False,,Training
6760.png,Normal,False,False,,Training
11252.png,Normal,False,False,,Training
10823.png,Normal,False,False,,Training
4195.png,Normal,False,False,,Training
5633.png,Normal,False,False,,Training
7565.png,Normal,False,False,,Training
1799.png,Normal,False,False,,Training
3641.png,Normal,False,False,,Training
1697.png,Normal,False,False,,Training
1395.png,Normal,False,False,,Training
9930.png,Normal,False,False,,Training
TUPAC16_968.png,Normal,False,False,,Training
6966.png,Normal,False,False,,Training
384.png,Normal,False,False,,Training
9311.png,Normal,False,False,,Training
TUPAC16_302.png,Normal,False,False,,Training
TUPAC16_2922.png,Normal,False,False,,Training
TUPAC16_3827.png,Normal,False,False,,Training
7775.png,Normal,False,False,,Training
11921.png,Normal,False,False,,Training
TUPAC16_1209.png,Normal,False,False,,Training
6921.png,Normal,False,False,,Training
6645.png,Normal,False,False,,Training
6726.png,Normal,False,False,,Training
7502.png,Normal,False,False,,Training
TUPAC16_4280.png,Normal,False,False,,Training
10968.png,Normal,False,False,,Training
824.png,Normal,False,False,,Training
2480.png,Normal,False,False,,Training
TUPAC16_942.png,Normal,False,False,,Training
8461.png,Normal,False,False,,Training
1882.png,Normal,False,False,,Training
8612.png,Normal,False,False,,Training
TUPAC16_617.png,Normal,False,False,,Training
6717.png,Normal,False,False,,Training
4295.png,Normal,False,False,,Training
9454.png,Normal,False,False,,Training
6366.png,Normal,False,False,,Training
TUPAC16_3962.png,Normal,False,False,,Training
1614.png,Normal,False,False,,Training
5760.png,Normal,False,False,,Training
7276.png,Normal,False,False,,Training
4554.png,Normal,False,False,,Training
3365.png,Normal,False,False,,Training
7680.png,Normal,False,False,,Training
7790.png,Normal,False,False,,Training
1724.png,Normal,False,False,,Training
8955.png,Normal,False,False,,Training
7158.png,Normal,False,False,,Training
8807.png,Normal,False,False,,Training
1856.png,Normal,False,False,,Training
TUPAC16_845.png,Normal,False,False,,Training
9324.png,Normal,False,False,,Training
7239.png,Normal,False,False,,Training
8486.png,Normal,False,False,,Training
3734.png,Normal,False,False,,Training
9587.png,Normal,False,False,,Training
4291.png,Normal,False,False,,Training
11369.png,Normal,False,False,,Training
TUPAC16_4551.png,Normal,False,False,,Training
9779.png,Normal,False,False,,Training
5093.png,Normal,False,False,,Training
TUPAC16_14264.png,Normal,False,False,,Training
